"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.check_image_url","Answer.equal.label","Approve","Reject"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3NG53N1RLXSBK2GQXCXXVT7930R8PQ","ATMD452KBHND8","Approved","Tue Oct 29 23:00:42 PDT 2019","Tue Oct 29 23:00:53 PDT 2019","Wed Oct 30 23:00:53 PDT 2019","Wed Oct 30 00:34:30 PDT 2019","","","11","100% (113/113)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(4) Very Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3NGI5ARFTVET92W5YROIGJK1PULP1N","A1MHQSP1POQNXX","Approved","Tue Oct 29 23:04:08 PDT 2019","Tue Oct 29 23:04:13 PDT 2019","Wed Oct 30 23:04:13 PDT 2019","Wed Oct 30 00:34:30 PDT 2019","","","5","100% (162/162)","100% (109/109)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(3) Almost Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3NPFYT4IZEDVMQOZ21J2HJAATICXGI","AAAIZU66Q9K7G","Approved","Tue Oct 29 22:59:07 PDT 2019","Tue Oct 29 22:59:34 PDT 2019","Wed Oct 30 22:59:34 PDT 2019","Wed Oct 30 00:34:30 PDT 2019","","","27","100% (30/30)","100% (26/26)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(4) Very Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3P529IW9K0UU8WBFDYAWO4FBLU3FLG","A10RINTD0CLW1Y","Approved","Tue Oct 29 22:59:45 PDT 2019","Tue Oct 29 23:03:12 PDT 2019","Wed Oct 30 23:03:12 PDT 2019","Wed Oct 30 00:34:30 PDT 2019","","","207","100% (32/32)","100% (28/28)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(4) Very Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3Q5ZZ9ZEVQO7RSY7DXOJXN2SC0Q854","A7Y7B7E5NNGR1","Approved","Tue Oct 29 22:59:36 PDT 2019","Tue Oct 29 23:04:20 PDT 2019","Wed Oct 30 23:04:20 PDT 2019","Wed Oct 30 00:34:30 PDT 2019","","","284","100% (16/16)","100% (14/14)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(3) Almost Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3R2PKQ87NYHYO5VQEIHWRE7S1RLIMC","A36JOP57WZ4G52","Approved","Tue Oct 29 23:00:42 PDT 2019","Tue Oct 29 23:00:57 PDT 2019","Wed Oct 30 23:00:57 PDT 2019","Wed Oct 30 00:34:30 PDT 2019","","","15","100% (35/35)","100% (34/34)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(2) Less Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3S4AW7T80DRKAGEQTHEDX0IKW4U4LH","A1O4AAQX2KCD3N","Approved","Tue Oct 29 22:58:19 PDT 2019","Tue Oct 29 23:00:01 PDT 2019","Wed Oct 30 23:00:01 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","102","100% (118/118)","100% (112/112)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(4) Very Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3TS1AR6UQSNVTBMD949M5ZXAQAYF77","A1W47WXDPB7K13","Approved","Tue Oct 29 22:58:56 PDT 2019","Tue Oct 29 23:00:44 PDT 2019","Wed Oct 30 23:00:44 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","108","100% (39/39)","100% (32/32)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(3) Almost Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3TU5ZICBRFAWKEH5XPCMVYXJ8WDQ8Z","A188LZ1A7V4FQY","Approved","Tue Oct 29 23:01:40 PDT 2019","Tue Oct 29 23:03:26 PDT 2019","Wed Oct 30 23:03:26 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","106","100% (27/27)","100% (18/18)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(2) Less Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3U5NZHP4LTB4DDHJ0GR386086JHPHM","A37PO5E72XPD9G","Approved","Tue Oct 29 23:05:13 PDT 2019","Tue Oct 29 23:05:25 PDT 2019","Wed Oct 30 23:05:25 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","12","100% (28/28)","100% (28/28)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(5) Exactly Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3U8YCDAGXRPE2PC22LZ72JR1PY20QN","A2ZSQLANLQ7OC6","Approved","Tue Oct 29 23:06:27 PDT 2019","Tue Oct 29 23:07:30 PDT 2019","Wed Oct 30 23:07:30 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","63","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(3) Almost Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3UXUOQ9OKG60XK55YONURYMJTUM7AN","A7QRHHOSXY49A","Approved","Tue Oct 29 23:05:50 PDT 2019","Tue Oct 29 23:07:00 PDT 2019","Wed Oct 30 23:07:00 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","70","100% (18/18)","100% (9/9)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(2) Less Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3V0Z7YWSI09D37BX37XVRUJO3O02V2","AZJTQ7YZP1JSK","Approved","Tue Oct 29 22:59:35 PDT 2019","Tue Oct 29 23:03:02 PDT 2019","Wed Oct 30 23:03:02 PDT 2019","Wed Oct 30 00:34:31 PDT 2019","","","207","100% (23/23)","100% (21/21)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(3) Almost Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3YHH42UU5DO3BSWPAGRBLXS7FSEL0I","A47E0Z3LTH37V","Approved","Tue Oct 29 23:01:56 PDT 2019","Tue Oct 29 23:02:13 PDT 2019","Wed Oct 30 23:02:13 PDT 2019","Wed Oct 30 00:34:32 PDT 2019","","","17","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(4) Very Similar"
"39XCQ6V3KZDI1UHQUGMKPPBBLWB658","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","3Z3ZLGNNSK3AJHBZL8HQ4HP8SALQ37","A1DXYZ9EW2R6DT","Approved","Tue Oct 29 23:01:26 PDT 2019","Tue Oct 29 23:01:47 PDT 2019","Wed Oct 30 23:01:47 PDT 2019","Wed Oct 30 00:34:32 PDT 2019","","","21","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_window.png","(2) Less Similar"
"3OQQD2WO8JFVGZPNIY7G7V3WGRF3I9","37XOZLJ3ZXYK2P6DWW4V8XCLFD9KIQ","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data of the volume of taxi cab trips in NewYork city in a 2 months period in 2014.","image, equality, comparison","$0.01","Tue Oct 29 22:57:51 PDT 2019","25","BatchId:3818175;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 22:57:51 PDT 2019","","","308XBLVESKDFYDUCDGLWRQXPCO0RB0","A1DXYZ9EW2R6DT","Approved","Tue Oct 29 23:03:24 PDT 2019","Tue Oct 29 23:03:39 PDT 2019","Wed Oct 30 23:03:39 PDT 2019","Wed Oct 30 00:34:32 PDT 2019","","","15","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_original.png","https://s3.us-east-2.amazonaws.com/imagecheck1/turk/temp_paa.png","(2) Less Similar"
